"claim_id","accident_date","transaction_date","payment_amount"
3723,2018-12-29,"2019-02-24",1215.09
3811,2018-06-04,"2019-02-24",30.33
4018,2018-10-23,"2019-02-24",6811.59
4252,2018-05-31,"2019-02-24",1303.76
4319,2018-05-24,"2019-02-24",992.9
2751,2017-07-11,"2019-02-25",3962.68
3190,2018-09-30,"2019-02-25",321.68
3216,2018-11-11,"2019-02-25",286.41
3516,2018-02-02,"2019-02-25",-543.92
3940,2018-09-14,"2019-02-25",1275.16
4113,2018-05-10,"2019-02-25",113.59
4272,2018-12-07,"2019-02-25",16262.73
4337,2018-03-13,"2019-02-25",10708.09
4483,2018-06-15,"2019-02-25",2682.46
4697,2018-05-14,"2019-02-25",336.11
4781,2019-01-12,"2019-02-25",1261.89
2032,2017-11-24,"2019-02-26",29225.67
2989,2017-08-20,"2019-02-26",0
3265,2018-08-12,"2019-02-26",4520.5
3471,2018-07-29,"2019-02-26",160.89
4287,2018-09-24,"2019-02-26",5177.59
4460,2018-05-24,"2019-02-26",3274.24
5934,2019-01-04,"2019-02-26",-521.78
2828,2017-12-20,"2019-02-27",4827.3
3118,2018-12-09,"2019-02-27",4387.37
3193,2018-09-05,"2019-02-27",3538.63
3243,2018-11-26,"2019-02-27",400.91
3271,2018-07-27,"2019-02-27",78.78
3882,2018-10-22,"2019-02-27",-497.85
3953,2018-11-23,"2019-02-27",2988.93
4427,2018-11-25,"2019-02-27",473.11
4447,2018-05-18,"2019-02-27",23118.16
3300,2018-10-18,"2019-02-28",4389.57
3439,2018-02-17,"2019-02-28",531.47
3820,2018-04-17,"2019-02-28",1202.8
3848,2018-11-10,"2019-02-28",120.65
4158,2018-07-26,"2019-02-28",8194.95
4268,2018-02-08,"2019-02-28",35.16
4648,2018-12-27,"2019-02-28",699.35
1970,2017-04-23,"2019-03-01",4831.04
3304,2018-10-20,"2019-03-01",647.29
3367,2018-07-27,"2019-03-01",412.82
3446,2018-11-10,"2019-03-01",-569.89
4065,2018-07-29,"2019-03-01",0
4673,2018-12-20,"2019-03-01",8611.77
4717,2018-01-13,"2019-03-01",3104.38
3663,2018-10-02,"2019-03-02",5872.8
4076,2018-04-24,"2019-03-02",6641.88
4309,2018-04-17,"2019-03-02",48682.13
4419,2018-12-12,"2019-03-02",815.56
4463,2018-07-05,"2019-03-02",30.46
4535,2018-05-27,"2019-03-02",0
4664,2018-08-16,"2019-03-02",5915.94
3939,2018-11-09,"2019-03-03",503.84
3959,2018-12-14,"2019-03-03",1928.25
4343,2018-05-14,"2019-03-03",2322.44
4439,2018-11-14,"2019-03-03",303.87
4661,2018-04-10,"2019-03-03",3909.71
5519,2019-01-18,"2019-03-03",2017.46
5798,2019-02-02,"2019-03-03",520.02
2374,2017-09-29,"2019-03-04",2039.47
3110,2018-11-26,"2019-03-04",18237.67
3235,2018-09-19,"2019-03-04",11855.58
3863,2018-09-30,"2019-03-04",32257.95
3892,2018-07-15,"2019-03-04",4023.74
4067,2018-11-08,"2019-03-04",1115.62
6018,2019-02-11,"2019-03-04",4687.25
6263,2019-01-15,"2019-03-04",4031.57
3267,2018-11-28,"2019-03-05",370.89
3275,2018-09-23,"2019-03-05",2094.9
3338,2018-11-18,"2019-03-05",2349.52
3385,2018-07-25,"2019-03-05",13676.21
4196,2018-06-22,"2019-03-05",1824.51
4578,2018-11-25,"2019-03-05",1658.44
4621,2018-11-04,"2019-03-05",1886.35
4663,2018-12-01,"2019-03-05",0
5193,2019-02-03,"2019-03-05",1396.24
5778,2019-01-09,"2019-03-05",49426.93
2552,2017-11-10,"2019-03-06",689.23
3155,2018-12-05,"2019-03-06",9806.26
3197,2018-12-11,"2019-03-06",6552.52
3333,2018-12-12,"2019-03-06",7177.23
3584,2018-10-23,"2019-03-06",1073.77
3597,2018-07-08,"2019-03-06",278.88
3607,2018-07-19,"2019-03-06",2170.82
3850,2018-05-17,"2019-03-06",174.73
3850,2018-05-17,"2019-03-06",17.95
4189,2018-12-30,"2019-03-06",35700.6
4593,2018-12-27,"2019-03-06",9309.18
4661,2018-04-10,"2019-03-06",2340.54
4706,2018-11-29,"2019-03-06",176.1
4728,2018-09-15,"2019-03-06",1139.76
3161,2018-03-18,"2019-03-07",4933.21
3337,2018-09-29,"2019-03-07",7701.19
4065,2018-07-29,"2019-03-07",15828.44
4521,2018-12-25,"2019-03-07",730.22
4636,2018-08-16,"2019-03-07",1548.8
4917,2019-02-03,"2019-03-07",679.02
1637,2017-11-20,"2019-03-08",2168.57
1702,2017-09-15,"2019-03-08",2100.77
3676,2018-10-12,"2019-03-08",96.7
3889,2018-11-01,"2019-03-08",7262.38
3948,2018-10-01,"2019-03-08",2153.04
3993,2018-10-12,"2019-03-08",111.46
4106,2018-08-08,"2019-03-08",950.35
4284,2018-12-03,"2019-03-08",7750.57
4543,2018-01-04,"2019-03-08",0
4550,2018-07-17,"2019-03-08",84943.56
3345,2018-09-12,"2019-03-09",34301.39
3408,2018-02-23,"2019-03-09",316.99
3672,2018-12-18,"2019-03-09",4757.6
3717,2018-09-14,"2019-03-09",3105.72
5519,2019-01-18,"2019-03-09",1269.25
3128,2018-05-14,"2019-03-10",10658.85
3136,2018-05-21,"2019-03-10",2290.06
3168,2018-07-18,"2019-03-10",4916.32
3541,2018-12-08,"2019-03-10",98622.56
3788,2018-04-03,"2019-03-10",4331.41
4082,2018-10-22,"2019-03-10",14533.5
4253,2018-08-31,"2019-03-10",0
4344,2018-12-08,"2019-03-10",29128.13
4584,2018-08-06,"2019-03-10",6627.84
6030,2019-02-16,"2019-03-10",35238.96
2056,2017-06-16,"2019-03-11",223.52
3482,2018-02-04,"2019-03-11",7478.1
4009,2018-04-03,"2019-03-11",1044.87
4463,2018-07-05,"2019-03-11",0
4501,2018-12-07,"2019-03-11",14995.63
6109,2019-02-09,"2019-03-11",1018.5
3261,2018-07-21,"2019-03-12",1042.82
3549,2018-06-24,"2019-03-12",10166.3
3977,2018-07-31,"2019-03-12",1423.71
4067,2018-11-08,"2019-03-12",409.47
4094,2018-04-17,"2019-03-12",196.29
4394,2018-11-06,"2019-03-12",1094.11
4557,2018-10-30,"2019-03-12",-491.17
4781,2019-01-12,"2019-03-12",597.83
5522,2019-03-06,"2019-03-12",21551.79
6176,2019-02-13,"2019-03-12",526.64
6216,2019-01-01,"2019-03-12",4031.11
1825,2017-10-08,"2019-03-13",4104.57
2873,2017-12-29,"2019-03-13",403.39
3139,2018-09-13,"2019-03-13",7653.65
3195,2018-10-24,"2019-03-13",2522.4
3312,2018-06-11,"2019-03-13",6998.29
3314,2018-10-07,"2019-03-13",2432.35
3632,2018-03-23,"2019-03-13",125.64
4458,2018-12-22,"2019-03-13",3068.59
4576,2018-11-29,"2019-03-13",2943.33
6161,2019-02-13,"2019-03-13",4384.39
6230,2019-01-05,"2019-03-13",10097.2
548,2016-04-27,"2019-03-14",636.85
1900,2017-07-18,"2019-03-14",0
3207,2018-12-15,"2019-03-14",266.55
3290,2018-08-13,"2019-03-14",1466.23
3806,2018-03-26,"2019-03-14",12878.43
4200,2018-12-13,"2019-03-14",1002.48
4368,2018-06-30,"2019-03-14",8962.55
4643,2018-07-06,"2019-03-14",3477.34
4677,2018-08-01,"2019-03-14",-686.84
6216,2019-01-01,"2019-03-14",-544.56
3723,2018-12-29,"2019-03-15",5058.52
4095,2018-09-29,"2019-03-15",578.57
4155,2018-08-05,"2019-03-15",120.35
4327,2018-10-03,"2019-03-15",5794.24
4356,2018-02-27,"2019-03-15",132.8
6047,2019-01-10,"2019-03-15",220.68
3115,2018-10-04,"2019-03-16",9797.41
3383,2018-03-23,"2019-03-16",111.03
3397,2018-03-12,"2019-03-16",6362.62
3467,2018-08-02,"2019-03-16",2006.33
3476,2018-12-18,"2019-03-16",3237.56
3988,2018-10-10,"2019-03-16",1608.69
4135,2018-10-04,"2019-03-16",0
4192,2018-07-16,"2019-03-16",120.33
4238,2018-11-01,"2019-03-16",3034.65
4260,2018-12-07,"2019-03-16",6194.62
4261,2018-12-21,"2019-03-16",8015.74
4424,2018-11-30,"2019-03-16",1228.72
4737,2018-07-17,"2019-03-16",2593.06
5314,2019-01-26,"2019-03-16",567
1748,2017-12-05,"2019-03-17",0
3399,2018-07-23,"2019-03-17",21666.92
3400,2018-02-05,"2019-03-17",146.21
3402,2018-11-30,"2019-03-17",20476.03
3852,2018-07-19,"2019-03-17",315.86
3956,2018-12-01,"2019-03-17",273.95
4298,2018-10-31,"2019-03-17",3814.68
5453,2019-02-14,"2019-03-17",212.07
5943,2019-01-11,"2019-03-17",1897.64
6115,2019-02-23,"2019-03-17",6132.44
1966,2017-12-18,"2019-03-18",927.84
3134,2018-07-16,"2019-03-18",249.96
3763,2018-10-15,"2019-03-18",247.81
3815,2018-11-16,"2019-03-18",28184.39
4296,2018-11-04,"2019-03-18",396.94
4387,2018-09-19,"2019-03-18",533.99
5533,2019-02-22,"2019-03-18",525.97
6021,2019-02-10,"2019-03-18",4.6
1748,2017-12-05,"2019-03-19",23357.56
2377,2017-05-12,"2019-03-19",128.68
3163,2018-06-21,"2019-03-19",21077.29
3489,2018-01-11,"2019-03-19",8157.17
3667,2018-11-12,"2019-03-19",-391.88
3672,2018-12-18,"2019-03-19",25134.17
4124,2018-09-17,"2019-03-19",21305.67
4226,2018-05-22,"2019-03-19",448.03
4242,2018-02-15,"2019-03-19",2101.58
4268,2018-02-08,"2019-03-19",4.2
4478,2018-06-10,"2019-03-19",3685.29
4596,2018-10-06,"2019-03-19",809.25
5772,2019-02-23,"2019-03-19",161.69
3117,2018-07-06,"2019-03-20",346.67
3525,2018-08-24,"2019-03-20",1958.21
3770,2018-05-25,"2019-03-20",5027.69
3789,2018-11-29,"2019-03-20",364.72
3877,2018-06-25,"2019-03-20",746.6
4044,2018-06-29,"2019-03-20",5700.13
4075,2018-06-29,"2019-03-20",6883.08
4141,2018-10-25,"2019-03-20",2095.03
5202,2019-01-18,"2019-03-20",209.61
5546,2019-02-16,"2019-03-20",232.09
5717,2019-02-27,"2019-03-20",266.3
5647,2019-01-18,"2019-03-21",47343.84
3411,2018-08-16,"2019-03-22",978.95
4621,2018-11-04,"2019-03-22",549.14
4649,2018-06-01,"2019-03-22",1249.21
5702,2019-01-05,"2019-03-22",25624.51
6426,2019-01-23,"2019-03-22",14463.26
2153,2017-12-11,"2019-03-23",16.65
3109,2018-05-28,"2019-03-23",-546.68
4256,2018-02-27,"2019-03-23",9344.38
4316,2018-11-21,"2019-03-23",4724.38
4338,2018-08-12,"2019-03-23",1804.18
4399,2018-12-05,"2019-03-23",5117.59
6341,2019-01-28,"2019-03-23",3289.55
3468,2018-09-02,"2019-03-24",12292.21
3487,2018-12-07,"2019-03-24",0
3584,2018-10-23,"2019-03-24",1501.9
3684,2018-09-13,"2019-03-24",33301.74
4006,2018-11-12,"2019-03-24",14.76
4682,2018-06-04,"2019-03-24",1181.77
4999,2019-02-25,"2019-03-24",2177.83
5642,2019-01-15,"2019-03-24",0
3199,2018-08-30,"2019-03-25",1159.29
3790,2018-11-26,"2019-03-25",5356.87
3985,2018-08-06,"2019-03-25",128601.55
4160,2018-07-11,"2019-03-25",46240.39
4165,2018-12-26,"2019-03-25",353.88
4230,2018-12-22,"2019-03-25",228.28
4325,2018-12-04,"2019-03-25",3689.11
4903,2019-02-22,"2019-03-25",3530.29
5308,2019-02-10,"2019-03-25",163904.37
6109,2019-02-09,"2019-03-25",855.35
6167,2019-02-06,"2019-03-25",470.62
2020,2017-07-19,"2019-03-26",3271.76
3434,2018-10-15,"2019-03-26",3330.57
3580,2018-04-23,"2019-03-26",1239.75
3621,2018-10-06,"2019-03-26",9014.63
4055,2018-06-07,"2019-03-26",2687.63
4669,2018-03-26,"2019-03-26",858.43
4929,2019-01-01,"2019-03-26",5.65
6304,2019-03-02,"2019-03-26",412.1
6423,2019-02-02,"2019-03-26",118868.9
3555,2018-05-05,"2019-03-27",1299.58
4313,2018-08-18,"2019-03-27",45544.41
4326,2018-10-11,"2019-03-27",2953.74
5658,2019-02-10,"2019-03-27",1234.23
3337,2018-09-29,"2019-03-28",1362.04
3674,2018-07-16,"2019-03-28",14228.9
4102,2018-08-16,"2019-03-28",226.1
4413,2018-04-11,"2019-03-28",3694.98
5658,2019-02-10,"2019-03-28",969.31
6205,2019-02-20,"2019-03-28",6015.57
3941,2018-06-07,"2019-03-29",7607.73
4258,2018-04-16,"2019-03-29",112.38
4720,2018-01-09,"2019-03-29",540.29
4983,2019-01-04,"2019-03-29",43.22
5633,2019-02-16,"2019-03-29",43.93
5780,2019-02-08,"2019-03-29",21152.18
6046,2019-02-09,"2019-03-29",8613.33
6239,2019-02-27,"2019-03-29",2155.33
2024,2017-12-31,"2019-03-30",1652.81
3157,2018-03-23,"2019-03-30",659.17
3431,2018-11-29,"2019-03-30",5926.46
3877,2018-06-25,"2019-03-30",1145.3
4125,2018-09-06,"2019-03-30",311.08
4648,2018-12-27,"2019-03-30",1745.47
3712,2018-09-04,"2019-03-31",3284.73
3999,2018-10-05,"2019-03-31",2111.35
4180,2018-11-05,"2019-03-31",30627.08
4485,2018-11-13,"2019-03-31",37.2
4981,2019-01-22,"2019-03-31",0
5246,2019-01-05,"2019-03-31",2655.9
5339,2019-03-22,"2019-03-31",300.32
5343,2019-03-07,"2019-03-31",2252.34
5346,2019-01-24,"2019-03-31",24900.64
6393,2019-01-05,"2019-03-31",489.04
3136,2018-05-21,"2019-04-01",1371.94
3810,2018-08-03,"2019-04-01",1067.07
3932,2018-08-16,"2019-04-01",1057.16
5140,2019-02-28,"2019-04-01",6631.87
6350,2019-01-05,"2019-04-01",1838.61
6352,2019-01-13,"2019-04-01",3433.2
3256,2018-07-09,"2019-04-02",1899.38
3383,2018-03-23,"2019-04-02",117.01
3413,2018-10-20,"2019-04-02",245.55
3853,2018-10-25,"2019-04-02",1345.31
3887,2018-01-21,"2019-04-02",1333.98
3904,2018-09-29,"2019-04-02",5348.94
4480,2018-09-13,"2019-04-02",193.37
5537,2019-01-21,"2019-04-02",28824.31
5602,2019-01-05,"2019-04-02",322.79
3119,2018-12-16,"2019-04-03",41.68
3147,2018-02-22,"2019-04-03",20.06
3253,2018-07-23,"2019-04-03",68
3433,2018-03-26,"2019-04-03",10220.68
3920,2018-09-15,"2019-04-03",360.6
5080,2019-02-06,"2019-04-03",15595.72
6105,2019-02-14,"2019-04-03",6303.84
3256,2018-07-09,"2019-04-04",1390.67
3763,2018-10-15,"2019-04-04",416.04
3967,2018-05-03,"2019-04-04",3697.15
4206,2018-08-21,"2019-04-04",1480.41
4316,2018-11-21,"2019-04-04",2796.79
4450,2018-11-04,"2019-04-04",4286.45
4519,2018-12-04,"2019-04-04",-497.66
5453,2019-02-14,"2019-04-04",890.07
6423,2019-02-02,"2019-04-04",182534.95
4284,2018-12-03,"2019-04-05",9216.24
4561,2018-12-14,"2019-04-05",1985.17
5637,2019-02-10,"2019-04-05",488.82
5655,2019-01-25,"2019-04-05",29097.46
6034,2019-02-01,"2019-04-05",3439.1
6261,2019-03-16,"2019-04-05",7557.39
3652,2018-10-28,"2019-04-06",759.45
3814,2018-10-22,"2019-04-06",1322.98
3886,2018-11-03,"2019-04-06",106411.09
4427,2018-11-25,"2019-04-06",32.37
4664,2018-08-16,"2019-04-06",8801.5
4671,2018-10-28,"2019-04-06",22428.76
5377,2019-02-17,"2019-04-06",18.51
5564,2019-01-29,"2019-04-06",0
5771,2019-02-18,"2019-04-06",6125.68
1766,2017-12-30,"2019-04-07",1838.87
2595,2017-11-25,"2019-04-07",307.79
2950,2017-12-06,"2019-04-07",2733.14
3233,2018-10-27,"2019-04-07",2372.64
3937,2018-06-12,"2019-04-07",1155.82
4075,2018-06-29,"2019-04-07",20886.84
4134,2018-01-16,"2019-04-07",1387.89
4268,2018-02-08,"2019-04-07",315.89
4338,2018-08-12,"2019-04-07",1749.9
4455,2018-12-01,"2019-04-07",1414.96
4506,2018-05-01,"2019-04-07",2203.66
4548,2018-09-18,"2019-04-07",576.65
4955,2019-03-18,"2019-04-07",3897.55
2965,2017-08-04,"2019-04-08",216.28
3178,2018-10-17,"2019-04-08",3152.78
3278,2018-02-18,"2019-04-08",1753.38
3313,2018-12-09,"2019-04-08",0
3394,2018-05-12,"2019-04-08",970.04
3461,2018-09-16,"2019-04-08",11559.57
3541,2018-12-08,"2019-04-08",63799.93
3668,2018-09-17,"2019-04-08",76.06
3846,2018-11-01,"2019-04-08",1920.43
4001,2018-10-22,"2019-04-08",1002.09
4113,2018-05-10,"2019-04-08",0
4436,2018-09-19,"2019-04-08",222.17
4439,2018-11-14,"2019-04-08",163.2
4445,2018-08-08,"2019-04-08",222.81
4692,2018-12-09,"2019-04-08",0
5504,2019-03-02,"2019-04-08",268141.15
5818,2019-03-19,"2019-04-08",29486.51
5934,2019-01-04,"2019-04-08",1145.14
5963,2019-02-06,"2019-04-08",199.41
6031,2019-01-28,"2019-04-08",4266.91
2020,2017-07-19,"2019-04-09",1744.95
3372,2018-08-07,"2019-04-09",5704.28
3847,2018-04-19,"2019-04-09",7977.63
4713,2018-03-24,"2019-04-09",760.73
5241,2019-02-07,"2019-04-09",791.4
5804,2019-03-20,"2019-04-09",12206.62
5854,2019-02-14,"2019-04-09",0
3391,2018-03-30,"2019-04-10",888.38
3916,2018-12-07,"2019-04-10",1206.12
4197,2018-03-26,"2019-04-10",2557.98
4267,2018-04-16,"2019-04-10",445.7
4344,2018-12-08,"2019-04-10",6464.72
4547,2018-09-28,"2019-04-10",350.02
4628,2018-05-22,"2019-04-10",392.84
4707,2018-05-07,"2019-04-10",5418.14
4884,2019-02-07,"2019-04-10",2186.2
5414,2019-02-25,"2019-04-10",3075.39
6040,2019-04-06,"2019-04-10",4731.45
6221,2019-01-19,"2019-04-10",23791.26
6280,2019-01-03,"2019-04-10",261.52
3126,2018-09-27,"2019-04-11",813.53
3893,2018-09-25,"2019-04-11",2861.39
3961,2018-09-20,"2019-04-11",177.92
5180,2019-02-17,"2019-04-11",12211.03
5963,2019-02-06,"2019-04-11",2310.57
3165,2018-11-10,"2019-04-12",31962.17
3441,2018-12-27,"2019-04-12",164.65
4927,2019-03-03,"2019-04-12",3255.47
5269,2019-03-02,"2019-04-12",664.71
5642,2019-01-15,"2019-04-12",4444.02
6374,2019-02-22,"2019-04-12",1001.32
3459,2018-07-05,"2019-04-13",17386.94
3527,2018-08-04,"2019-04-13",513.34
3882,2018-10-22,"2019-04-13",3741.82
4456,2018-03-08,"2019-04-13",0
4461,2018-02-23,"2019-04-13",735.65
4825,2019-01-11,"2019-04-13",2813.73
5979,2019-03-17,"2019-04-13",2339.85
6221,2019-01-19,"2019-04-13",48665.32
3992,2018-10-16,"2019-04-14",1085.24
4614,2018-03-13,"2019-04-14",357.6
6232,2019-03-13,"2019-04-14",0
1863,2017-12-18,"2019-04-15",5876.38
4376,2018-11-16,"2019-04-15",3952.47
5302,2019-01-13,"2019-04-15",1127.83
5546,2019-02-16,"2019-04-15",572.92
5972,2019-01-05,"2019-04-15",493.35
3846,2018-11-01,"2019-04-16",1659.51
4600,2018-12-29,"2019-04-16",1773.15
5355,2019-03-06,"2019-04-16",33796.52
6350,2019-01-05,"2019-04-16",1975.47
3596,2018-08-21,"2019-04-17",41258.21
4465,2018-06-10,"2019-04-17",32162.18
4614,2018-03-13,"2019-04-17",268.07
4682,2018-06-04,"2019-04-17",551.22
4687,2018-12-03,"2019-04-17",7082.38
4933,2019-02-18,"2019-04-17",3312.89
5093,2019-02-06,"2019-04-17",126.76
5269,2019-03-02,"2019-04-17",612.52
3274,2018-10-08,"2019-04-18",-612.62
3942,2018-05-02,"2019-04-18",66.65
4359,2018-04-14,"2019-04-18",1856.59
4376,2018-11-16,"2019-04-18",2765.84
4542,2018-11-05,"2019-04-18",0
4781,2019-01-12,"2019-04-18",478.03
4848,2019-01-03,"2019-04-18",-632.28
5970,2019-03-05,"2019-04-18",5908.62
6147,2019-01-06,"2019-04-18",0
1702,2017-09-15,"2019-04-19",468.72
2881,2017-02-14,"2019-04-19",783.55
4125,2018-09-06,"2019-04-19",273.6
4322,2018-07-20,"2019-04-19",22857.37
4541,2018-08-10,"2019-04-19",11693.31
4659,2018-12-07,"2019-04-19",2207.86
6115,2019-02-23,"2019-04-19",2567.03
2224,2017-09-06,"2019-04-20",16.44
3421,2018-12-23,"2019-04-20",3305.23
3483,2018-12-14,"2019-04-20",8990.4
4322,2018-07-20,"2019-04-20",52154.43
4345,2018-05-27,"2019-04-20",386.75
5600,2019-01-18,"2019-04-20",1309.45
5665,2019-03-16,"2019-04-20",10476.28
5829,2019-04-03,"2019-04-20",11133.51
5845,2019-02-03,"2019-04-20",1416.94
6407,2019-01-27,"2019-04-20",19310.86
3358,2018-05-11,"2019-04-21",5.04
3938,2018-07-05,"2019-04-21",-571.88
4073,2018-12-21,"2019-04-21",-402.44
3384,2018-11-20,"2019-04-22",1369.37
3626,2018-07-22,"2019-04-22",663.97
4013,2018-07-03,"2019-04-22",876.23
4291,2018-01-08,"2019-04-22",1129.96
4510,2018-04-27,"2019-04-22",49.67
4542,2018-11-05,"2019-04-22",282.59
5604,2019-03-11,"2019-04-22",41986.05
5972,2019-01-05,"2019-04-22",70.21
3188,2018-11-21,"2019-04-23",26128.67
3333,2018-12-12,"2019-04-23",450.98
3777,2018-12-03,"2019-04-23",14761.86
3989,2018-11-22,"2019-04-23",3065.86
3998,2018-08-05,"2019-04-23",0
4313,2018-08-18,"2019-04-23",4454.06
4386,2018-12-07,"2019-04-23",32312.19
4497,2018-06-13,"2019-04-23",-351.04
5602,2019-01-05,"2019-04-23",0
6089,2019-02-26,"2019-04-23",1398.56
3670,2018-12-08,"2019-04-24",16459.32
3724,2018-06-12,"2019-04-24",898.75
3948,2018-10-01,"2019-04-24",0
4529,2018-10-26,"2019-04-24",2695.39
5343,2019-03-07,"2019-04-24",919.2
6266,2019-03-29,"2019-04-24",3363.55
6402,2019-03-31,"2019-04-24",60729.64
4455,2018-12-01,"2019-04-25",0
4627,2018-03-25,"2019-04-25",1173.01
4846,2019-01-23,"2019-04-25",3712.11
5684,2019-04-02,"2019-04-25",5412.55
5803,2019-02-07,"2019-04-25",41739.47
6128,2019-03-24,"2019-04-25",10379.15
6211,2019-02-18,"2019-04-25",1108.65
3480,2018-11-21,"2019-04-26",17049.82
4158,2018-07-26,"2019-04-26",5243.87
4626,2018-12-16,"2019-04-26",350.43
5041,2019-01-07,"2019-04-26",2759.83
5739,2019-02-17,"2019-04-26",7751.75
3122,2018-09-28,"2019-04-27",17408.89
3878,2018-12-01,"2019-04-27",64.46
4124,2018-09-17,"2019-04-27",12767.56
4251,2018-07-29,"2019-04-27",13854.33
6094,2019-01-09,"2019-04-27",1726.99
6147,2019-01-06,"2019-04-27",23110.92
2873,2017-12-29,"2019-04-28",591.43
4207,2018-08-31,"2019-04-28",572.67
4245,2018-03-30,"2019-04-28",0
4676,2018-10-13,"2019-04-28",460.73
5044,2019-04-05,"2019-04-28",6235.48
5738,2019-02-01,"2019-04-28",1394.68
3815,2018-11-16,"2019-04-29",2276.09
5361,2019-02-19,"2019-04-29",3784.82
5820,2019-03-19,"2019-04-29",2426.74
6021,2019-02-10,"2019-04-29",24.6
3446,2018-11-10,"2019-04-30",209.2
3476,2018-12-18,"2019-04-30",1811.14
3565,2018-11-13,"2019-04-30",10652.56
5190,2019-01-25,"2019-04-30",60.14
5739,2019-02-17,"2019-04-30",6389.56
5772,2019-02-23,"2019-04-30",3388.74
4024,2018-09-19,"2019-05-01",2797.46
4025,2018-12-08,"2019-05-01",131552.86
4054,2018-09-29,"2019-05-01",5780.46
4249,2018-03-29,"2019-05-01",1427.42
4708,2018-11-01,"2019-05-01",3445.64
5241,2019-02-07,"2019-05-01",0
5311,2019-03-07,"2019-05-01",202.61
5760,2019-02-16,"2019-05-01",7373.49
5880,2019-01-29,"2019-05-01",182.83
6307,2019-04-12,"2019-05-01",4087.04
3816,2018-10-07,"2019-05-02",229.07
3877,2018-06-25,"2019-05-02",3443.13
4591,2018-12-02,"2019-05-02",514.05
4732,2018-02-18,"2019-05-02",508.42
4024,2018-09-19,"2019-05-03",2164.53
5887,2019-02-05,"2019-05-03",4186.5
3260,2018-09-18,"2019-05-04",47.91
3633,2018-08-10,"2019-05-04",851.56
4210,2018-10-08,"2019-05-04",4237.89
4510,2018-04-27,"2019-05-04",59.63
5642,2019-01-15,"2019-05-04",13124.65
6204,2019-01-21,"2019-05-04",2271.69
6211,2019-02-18,"2019-05-04",2262.67
3225,2018-11-28,"2019-05-05",1503.28
3989,2018-11-22,"2019-05-05",-419.22
4711,2018-12-19,"2019-05-05",2068.01
6309,2019-02-15,"2019-05-05",1039.96
3284,2018-05-02,"2019-05-06",82.74
3566,2018-05-20,"2019-05-06",5546.39
3705,2018-12-02,"2019-05-06",1053.1
4037,2018-05-14,"2019-05-06",25126.68
4058,2018-11-26,"2019-05-06",10153.11
4059,2018-11-07,"2019-05-06",91.71
4245,2018-03-30,"2019-05-06",302.2
5584,2019-02-10,"2019-05-06",72037.36
5993,2019-02-07,"2019-05-06",273.65
4388,2018-12-10,"2019-05-07",3604.31
4958,2019-04-06,"2019-05-07",19049.01
5581,2019-01-28,"2019-05-07",82605.41
6065,2019-04-01,"2019-05-07",1288.76
2459,2017-04-16,"2019-05-08",19.83
3471,2018-07-29,"2019-05-08",64.36
3789,2018-11-29,"2019-05-08",753.26
3891,2018-11-04,"2019-05-08",263.83
5330,2019-02-11,"2019-05-08",979.41
6280,2019-01-03,"2019-05-08",490.84
3833,2018-11-23,"2019-05-09",137.28
5805,2019-03-12,"2019-05-09",206.42
6053,2019-03-18,"2019-05-09",5525.57
2389,2017-11-10,"2019-05-10",47.49
3407,2018-08-21,"2019-05-10",236.69
3421,2018-12-23,"2019-05-10",1055.31
3951,2018-11-09,"2019-05-10",3581.65
4174,2018-11-19,"2019-05-10",1066.43
4358,2018-06-17,"2019-05-10",59.17
4573,2018-07-21,"2019-05-10",228860.62
4606,2018-04-11,"2019-05-10",16944.16
5194,2019-02-01,"2019-05-10",1860.16
5916,2019-03-30,"2019-05-10",5413.49
6073,2019-02-18,"2019-05-10",11408.59
6081,2019-02-19,"2019-05-10",14585.07
6273,2019-02-27,"2019-05-10",708.06
3376,2018-12-18,"2019-05-11",7983.43
3560,2018-03-21,"2019-05-11",1348.46
4292,2018-06-25,"2019-05-11",168.49
4615,2018-06-17,"2019-05-11",183.94
6229,2019-02-11,"2019-05-11",1019.77
6375,2019-01-02,"2019-05-11",39863.07
2534,2017-10-18,"2019-05-12",267.74
4049,2018-05-17,"2019-05-12",152.99
4059,2018-11-07,"2019-05-12",475.86
4365,2018-12-20,"2019-05-12",139.96
4645,2018-11-01,"2019-05-12",709.36
5878,2019-04-16,"2019-05-12",1384.44
3182,2018-04-14,"2019-05-13",5382.57
3380,2018-05-04,"2019-05-13",351.14
3627,2018-09-28,"2019-05-13",8995.84
3749,2018-05-23,"2019-05-13",1130.6
4198,2018-12-28,"2019-05-13",8322.69
4277,2018-09-15,"2019-05-13",5271.06
5621,2019-03-08,"2019-05-13",77.02
5974,2019-03-29,"2019-05-13",8532.28
1954,2017-12-23,"2019-05-14",253.5
2858,2017-10-29,"2019-05-14",9656.63
3236,2018-07-30,"2019-05-14",2347.25
3470,2018-11-18,"2019-05-14",3570.91
3860,2018-11-25,"2019-05-14",7863.08
4710,2018-12-28,"2019-05-14",865.09
5324,2019-03-06,"2019-05-14",12588.14
6137,2019-02-11,"2019-05-14",1011.29
6185,2019-02-05,"2019-05-14",89
6186,2019-05-02,"2019-05-14",12031.05
